doc_id,gov_id,fiscal_year,doc_type,department_printed,division,fund,org,sbcl,account,line_description,line_kind,pay_range,amount,amount_kind,units,flags,source_page
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Administration Division,,,,,Admin. Assistant I (X)(CBG)(CCOC),position,6GN,46256.0,budget,1.0,X|CBG|CCOC,33
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Administration Division,,,,,Admin. Assistant I (X)(CBG)(CCOC),position,6HN,46256.0,adopted,1.0,X|CBG|CCOC,33
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Administration Division,,,,,Program Assistant I (CBG)(HOME),position,5EN,60020.0,budget,1.0,CBG|HOME,33
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Administration Division,,,,,Program Assistant I (CBG)(HOME),position,5GN,60020.0,adopted,1.0,CBG|HOME,33
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Administration Division,,,,,Bus. Serv. Spec. (X)(Y)(CBG)(HOME),position,2DN,146153.0,budget,2.0,X|Y|CBG|HOME,33
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Administration Division,,,,,Bus. Serv. Spec. (X)(Y)(CBG)(HOME),position,2DN,146154.0,adopted,2.0,X|Y|CBG|HOME,33
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Administration Division,,,,,Total Before Adjustments,subtotal,,1768981.0,budget,22.0,,33
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Administration Division,,,,,Total Before Adjustments,subtotal,,1740210.0,adopted,23.0,,33
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Administration Division,,,,,Personnel Cost Adjustment,subtotal,,-3811.0,budget,,,33
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Administration Division,,,,,Personnel Cost Adjustment,subtotal,,-4356.0,adopted,,,33
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Administration Division,,,,,Gross Salaries & Wages Total,subtotal,,1765170.0,budget,22.0,,33
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Administration Division,,,,,Gross Salaries & Wages Total,subtotal,,1735854.0,adopted,23.0,,33
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Administration Division,,,,,Grants and Aids Deduction,subtotal,,-1578431.0,budget,,,33
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Administration Division,,,,,Grants and Aids Deduction,subtotal,,-1522403.0,adopted,,,33
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Administration Division,0001,1511,R999,006000,NET SALARIES & WAGES TOTAL,total,,249321.0,actual,,,33
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Administration Division,0001,1511,R999,006000,NET SALARIES & WAGES TOTAL,total,,186739.0,budget,22.0,,33
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Administration Division,0001,1511,R999,006000,NET SALARIES & WAGES TOTAL,total,,213451.0,adopted,23.0,,33
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Administration Division,,,,,O&M FTE'S,fte,,,budget,2.25,,33
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Administration Division,,,,,O&M FTE'S,fte,,,adopted,2.0,,33
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Administration Division,,,,,NON-O&M FTE'S,fte,,,budget,19.75,,33
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Administration Division,,,,,NON-O&M FTE'S,fte,,,adopted,20.0,,33
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Administration Division,0001,1511,R999,006100,ESTIMATED EMPLOYEE FRINGE BENEFITS,total,,118352.0,actual,,,34
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Administration Division,0001,1511,R999,006100,ESTIMATED EMPLOYEE FRINGE BENEFITS,total,,84033.0,budget,,,34
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Administration Division,0001,1511,R999,006100,ESTIMATED EMPLOYEE FRINGE BENEFITS,total,,96053.0,adopted,,,34
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Administration Division,0001,1511,R999,630100,General Office Expense,expenditure,,50.0,actual,,,34
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Administration Division,0001,1511,R999,630100,General Office Expense,expenditure,,400.0,budget,,,34
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Administration Division,0001,1511,R999,630100,General Office Expense,expenditure,,400.0,adopted,,,34
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Administration Division,0001,1511,R999,634000,Professional Services,expenditure,,911.0,actual,,,34
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Administration Division,0001,1511,R999,634000,Professional Services,expenditure,,72100.0,budget,,,34
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Administration Division,0001,1511,R999,634000,Professional Services,expenditure,,72100.0,adopted,,,34
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Administration Division,0001,1511,R999,636000,Vehicle Repair Services,expenditure,,2900.0,actual,,,34
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Administration Division,0001,1511,R999,636000,Vehicle Repair Services,expenditure,,3000.0,budget,,,34
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Administration Division,0001,1511,R999,636000,Vehicle Repair Services,expenditure,,3000.0,adopted,,,34
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Administration Division,0001,1511,R999,636500,Other Operating Services,expenditure,,148239.0,actual,,,34
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Administration Division,0001,1511,R999,636500,Other Operating Services,expenditure,,19500.0,budget,,,34
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Administration Division,0001,1511,R999,636500,Other Operating Services,expenditure,,19312.0,adopted,,,34
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Administration Division,,,,006300,OPERATING EXPENDITURES TOTAL,total,,152100.0,actual,,,34
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Administration Division,,,,006300,OPERATING EXPENDITURES TOTAL,total,,95000.0,budget,,,34
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Administration Division,,,,006300,OPERATING EXPENDITURES TOTAL,total,,94812.0,adopted,,,34
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Equipment Purchases Total,0001,1510,R150,006300,Continuum of Care*,expenditure,,84547.0,actual,,,35
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Equipment Purchases Total,0001,1510,R150,006300,Continuum of Care*,expenditure,,48500.0,budget,,,35
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Equipment Purchases Total,0001,1510,R150,006300,Continuum of Care*,expenditure,,48500.0,adopted,,,35
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Equipment Purchases Total,,,,,SPECIAL FUNDS TOTAL,total,,84547.0,actual,,,35
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Equipment Purchases Total,,,,,SPECIAL FUNDS TOTAL,total,,48500.0,budget,,,35
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Equipment Purchases Total,,,,,SPECIAL FUNDS TOTAL,total,,48500.0,adopted,,,35
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Department Of Administration - Community,,,,,DEVELOPMENT GRANTS ADMINISTRATION TOTAL,total,,604320.0,actual,,,35
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Department Of Administration - Community,,,,,DEVELOPMENT GRANTS ADMINISTRATION TOTAL,total,,414272.0,budget,,,35
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Department Of Administration - Community,,,,,DEVELOPMENT GRANTS ADMINISTRATION TOTAL,total,,452816.0,adopted,,,35
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Administrative Services,,,,,City Purchasing Director (Y)(CCR),position,1LX,142446.0,budget,1.0,Y|CCR,36
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Administrative Services,,,,,City Purchasing Director (Y)(CCR),position,1LX,142446.0,adopted,1.0,Y|CCR,36
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Administrative Services,,,,,Administrative Specialist-Senior (Y),position,2EX,62985.0,budget,1.0,Y,36
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Administrative Services,,,,,Administrative Specialist-Senior (Y),position,2EX,69692.0,adopted,1.0,Y,36
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Administrative Services,,,,,Program Assistant II,position,5FN,57620.0,budget,1.0,,36
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Administrative Services,,,,,Program Assistant II,position,5FN,57620.0,adopted,1.0,,36
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Administrative Services,,,,,Office Assistant III,position,6EN,46719.0,budget,1.0,,36
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Administrative Services,,,,,Office Assistant III,position,6EN,51626.0,adopted,1.0,,36
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Procurement Services,,,,,Procurement Manager (Y),position,1HX,91170.0,budget,1.0,Y,36
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Procurement Services,,,,,Procurement Manager (Y),position,1HX,91170.0,adopted,1.0,Y,36
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Procurement Services,,,,,Procurement Specialist (Y),position,1GX,385288.0,budget,5.0,Y,36
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Procurement Services,,,,,Procurement Specialist (Y),position,1GX,371092.0,adopted,5.0,Y,36
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Procurement Services,,,,,Purchasing Agent-Senior,position,2JX,75701.0,budget,1.0,,36
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Procurement Services,,,,,Purchasing Agent-Senior,position,2JX,73496.0,adopted,1.0,,36
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Procurement Services,,,,,Purchasing Agent (0.5 FTE),position,2IX,34122.0,budget,1.0,,36
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Auxiliary Personnel,,,,,Business Systems Analyst (ERP),position,2JX,72789.0,budget,1.0,ERP,36
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Auxiliary Personnel,,,,,Business Analyst - Senior (ERP),position,2JX,75701.0,adopted,1.0,ERP,36
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Auxiliary Personnel,,,,,Purchasing Agent – Senior (ERP),position,2JX,69970.0,budget,1.0,ERP,36
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Auxiliary Personnel,,,,,Purchasing Agent – Senior (ERP),position,2JX,69970.0,adopted,1.0,ERP,36
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Auxiliary Personnel,,,,,Total Before Adjustments,subtotal,,1038810.0,budget,14.0,,36
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Auxiliary Personnel,,,,,Total Before Adjustments,subtotal,,1002813.0,adopted,13.0,,36
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Auxiliary Personnel,,,,,Overtime Compensated,subtotal,,10018.0,actual,,,36
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Auxiliary Personnel,,,,,Overtime Compensated,subtotal,,35000.0,budget,,,36
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Auxiliary Personnel,,,,,Personnel Cost Adjustment,subtotal,,-18621.0,budget,,,36
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Auxiliary Personnel,,,,,Personnel Cost Adjustment,subtotal,,-8571.0,adopted,,,36
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Auxiliary Personnel,,,,,Gross Salaries & Wages Total,subtotal,,10018.0,actual,,,36
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Auxiliary Personnel,,,,,Gross Salaries & Wages Total,subtotal,,1055189.0,budget,14.0,,36
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Auxiliary Personnel,,,,,Gross Salaries & Wages Total,subtotal,,994242.0,adopted,13.0,,36
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Auxiliary Personnel,,,,,Reimbursable Services Deduction,subtotal,,-142759.0,budget,,,36
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Auxiliary Personnel,,,,,Capital Improvements Deduction,subtotal,,-145671.0,adopted,,,36
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Auxiliary Personnel,0001,1513,R999,006000,NET SALARIES & WAGES TOTAL,total,,209928.0,actual,,,36
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Auxiliary Personnel,0001,1513,R999,006000,NET SALARIES & WAGES TOTAL,total,,912430.0,budget,14.0,,36
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Auxiliary Personnel,0001,1513,R999,006000,NET SALARIES & WAGES TOTAL,total,,848571.0,adopted,13.0,,36
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Auxiliary Personnel,,,,,O&M FTE'S,fte,,,budget,11.5,,36
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Auxiliary Personnel,,,,,O&M FTE'S,fte,,,adopted,11.0,,36
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Auxiliary Personnel,,,,,NON-O&M FTE'S,fte,,,budget,2.0,,36
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Auxiliary Personnel,,,,,NON-O&M FTE'S,fte,,,adopted,2.0,,36
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Auxiliary Personnel,0001,1513,R999,006100,ESTIMATED EMPLOYEE FRINGE BENEFITS,total,,106609.0,actual,,,36
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Auxiliary Personnel,0001,1513,R999,006100,ESTIMATED EMPLOYEE FRINGE BENEFITS,total,,410594.0,budget,,,36
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Auxiliary Personnel,0001,1513,R999,006100,ESTIMATED EMPLOYEE FRINGE BENEFITS,total,,381857.0,adopted,,,36
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Auxiliary Personnel,0001,1513,R999,630100,General Office Expense,expenditure,,4173.0,actual,,,37
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Auxiliary Personnel,0001,1513,R999,630100,General Office Expense,expenditure,,5000.0,budget,,,37
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Auxiliary Personnel,0001,1513,R999,630100,General Office Expense,expenditure,,5500.0,adopted,,,37
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Auxiliary Personnel,0001,1513,R999,636500,Other Operating Services,expenditure,,19279.0,actual,,,37
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Auxiliary Personnel,0001,1513,R999,636500,Other Operating Services,expenditure,,6600.0,budget,,,37
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Auxiliary Personnel,0001,1513,R999,636500,Other Operating Services,expenditure,,17000.0,adopted,,,37
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Auxiliary Personnel,0001,1513,R999,637501,Reimburse Other Departments,expenditure,,2897.0,actual,,,37
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Auxiliary Personnel,0001,1513,R999,637501,Reimburse Other Departments,expenditure,,3000.0,budget,,,37
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Auxiliary Personnel,0001,1513,R999,637501,Reimburse Other Departments,expenditure,,2780.0,adopted,,,37
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Auxiliary Personnel,0001,1513,R999,006300,OPERATING EXPENDITURES TOTAL,total,,26349.0,actual,,,37
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Auxiliary Personnel,0001,1513,R999,006300,OPERATING EXPENDITURES TOTAL,total,,14600.0,budget,,,37
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Auxiliary Personnel,0001,1513,R999,006300,OPERATING EXPENDITURES TOTAL,total,,25280.0,adopted,,,37
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Department Of Administration-,,,,,PURCHASING DIVISION TOTAL,total,,342886.0,actual,,,37
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Department Of Administration-,,,,,PURCHASING DIVISION TOTAL,total,,1337624.0,budget,,,37
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Department Of Administration-,,,,,PURCHASING DIVISION TOTAL,total,,1255708.0,adopted,,,37
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Intergovernmental Relations Division,,,,,Legislative Liaison Dir. (C)(X)(Y)(CCR),position,1NX,153591.0,budget,1.0,C|X|Y|CCR,38
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Intergovernmental Relations Division,,,,,Legislative Liaison Dir. (C)(X)(Y)(CCR),position,1NX,155127.0,adopted,1.0,C|X|Y|CCR,38
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Intergovernmental Relations Division,,,,,Administrative Services Coordinator,position,5JN,70196.0,budget,1.0,,38
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Intergovernmental Relations Division,,,,,Administrative Services Coordinator,position,5JN,70196.0,adopted,1.0,,38
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Intergovernmental Relations Division,,,,,Legislative Fiscal Manager- Senior (X)(Y),position,2MX,96118.0,budget,1.0,X|Y,38
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Intergovernmental Relations Division,,,,,Government Relations Mgr. - Sr. (X)(Y),position,2OX,116493.0,adopted,1.0,X|Y,38
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Intergovernmental Relations Division,,,,,Total Before Adjustments,subtotal,,319905.0,budget,3.0,,38
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Intergovernmental Relations Division,,,,,Total Before Adjustments,subtotal,,341816.0,adopted,3.0,,38
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Intergovernmental Relations Division,,,,,Overtime Compensated,subtotal,,1195.0,actual,,,38
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Intergovernmental Relations Division,,,,,Personnel Cost Adjustment,subtotal,,-6398.0,budget,,,38
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Intergovernmental Relations Division,,,,,Personnel Cost Adjustment,subtotal,,-3418.0,adopted,,,38
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Intergovernmental Relations Division,,,,,Gross Salaries & Wages Total,subtotal,,1195.0,actual,,,38
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Intergovernmental Relations Division,,,,,Gross Salaries & Wages Total,subtotal,,313507.0,budget,3.0,,38
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Intergovernmental Relations Division,,,,,Gross Salaries & Wages Total,subtotal,,338398.0,adopted,3.0,,38
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Intergovernmental Relations Division,0001,1514,R999,006000,NET SALARIES & WAGES TOTAL,total,,85449.0,actual,,,38
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Intergovernmental Relations Division,0001,1514,R999,006000,NET SALARIES & WAGES TOTAL,total,,313507.0,budget,3.0,,38
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Intergovernmental Relations Division,0001,1514,R999,006000,NET SALARIES & WAGES TOTAL,total,,338398.0,adopted,3.0,,38
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Intergovernmental Relations Division,,,,,O&M FTE'S,fte,,,budget,3.0,,38
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Intergovernmental Relations Division,,,,,O&M FTE'S,fte,,,adopted,3.0,,38
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Non-O&M Fte'S,0001,1514,R999,006100,ESTIMATED EMPLOYEE FRINGE BENEFITS,total,,41030.0,actual,,,38
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Non-O&M Fte'S,0001,1514,R999,006100,ESTIMATED EMPLOYEE FRINGE BENEFITS,total,,141078.0,budget,,,38
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Non-O&M Fte'S,0001,1514,R999,006100,ESTIMATED EMPLOYEE FRINGE BENEFITS,total,,152279.0,adopted,,,38
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Non-O&M Fte'S,0001,1514,R999,630100,General Office Expense,expenditure,,518.0,actual,,,38
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Non-O&M Fte'S,0001,1514,R999,630100,General Office Expense,expenditure,,500.0,budget,,,38
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Non-O&M Fte'S,0001,1514,R999,630100,General Office Expense,expenditure,,500.0,adopted,,,38
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Non-O&M Fte'S,0001,1514,R999,633500,Non-Vehicle Equipment Rental,expenditure,,85.0,actual,,,38
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Non-O&M Fte'S,0001,1514,R999,633500,Non-Vehicle Equipment Rental,expenditure,,500.0,budget,,,38
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Non-O&M Fte'S,0001,1514,R999,633500,Non-Vehicle Equipment Rental,expenditure,,500.0,adopted,,,38
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Non-O&M Fte'S,0001,1514,R999,634000,Professional Services,expenditure,,3816.0,actual,,,38
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Non-O&M Fte'S,0001,1514,R999,634000,Professional Services,expenditure,,3625.0,budget,,,38
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Non-O&M Fte'S,0001,1514,R999,634000,Professional Services,expenditure,,3625.0,adopted,,,38
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Non-O&M Fte'S,0001,1514,R999,635000,Property Services,expenditure,,1848.0,actual,,,39
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Non-O&M Fte'S,0001,1514,R999,636500,Other Operating Services,expenditure,,4638.0,actual,,,39
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Non-O&M Fte'S,0001,1514,R999,636500,Other Operating Services,expenditure,,13000.0,budget,,,39
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Non-O&M Fte'S,0001,1514,R999,636500,Other Operating Services,expenditure,,9000.0,adopted,,,39
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Non-O&M Fte'S,0001,1514,R999,637501,Reimburse Other Departments,expenditure,,680.0,actual,,,39
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Non-O&M Fte'S,0001,1514,R999,637501,Reimburse Other Departments,expenditure,,2400.0,budget,,,39
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Non-O&M Fte'S,0001,1514,R999,637501,Reimburse Other Departments,expenditure,,2400.0,adopted,,,39
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Non-O&M Fte'S,0001,1514,R999,006300,OPERATING EXPENDITURES TOTAL,total,,11585.0,actual,,,39
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Non-O&M Fte'S,0001,1514,R999,006300,OPERATING EXPENDITURES TOTAL,total,,20025.0,budget,,,39
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Non-O&M Fte'S,0001,1514,R999,006300,OPERATING EXPENDITURES TOTAL,total,,16025.0,adopted,,,39
city-2026-adopted-detailed,city,2024,adopted,Department Of Administration,Department Of Administration -,,,,,INTERGOV. RELATIONS DIVISION TOTAL,total,,138064.0,actual,,,39
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Department Of Administration -,,,,,INTERGOV. RELATIONS DIVISION TOTAL,total,,474610.0,budget,,,39
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Department Of Administration -,,,,,INTERGOV. RELATIONS DIVISION TOTAL,total,,506702.0,adopted,,,39
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Policy And Administration Section,,,,,Chief Information Officer (A)(B)(Y)(CCR),position,1SX,155126.0,budget,1.0,A|B|Y|CCR,40
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Policy And Administration Section,,,,,Chief Information Officer (A)(B)(Y)(CCR),position,1SX,155126.0,adopted,1.0,A|B|Y|CCR,40
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Policy And Administration Section,,,,,ITMD Policy and Administration Mgr. (Y),position,2LX,148234.0,budget,1.0,Y,40
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Policy And Administration Section,,,,,ITMD Policy and Administration Mgr. (Y),position,1PX,148234.0,adopted,1.0,Y,40
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Policy And Administration Section,,,,,Financial Specialist,position,2GX,78194.0,budget,1.0,,40
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Policy And Administration Section,,,,,Financial Specialist,position,2GX,78194.0,adopted,1.0,,40
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Policy And Administration Section,,,,,ITMD Administrative Assistant,position,6KN,55039.0,budget,1.0,,40
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Policy And Administration Section,,,,,ITMD Administrative Assistant,position,6KN,55039.0,adopted,1.0,,40
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Policy And Administration Section,,,,,IT Security and Audit Compliance Analyst,position,2JX,74223.0,budget,1.0,,40
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Policy And Administration Section,,,,,IT Security and Audit Compliance Analyst,position,2JX,74223.0,adopted,1.0,,40
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Policy And Administration Section,,,,,Information Security Manager,position,2OX,111041.0,budget,1.0,,40
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Policy And Administration Section,,,,,Information Security Manager,position,2OX,112152.0,adopted,1.0,,40
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Network And Telecommunications Section,,,,,Telecommunications Supervisor,position,1LX,106907.0,budget,1.0,,40
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Network And Telecommunications Section,,,,,Telecommunications Supervisor,position,1LX,106907.0,adopted,1.0,,40
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Network And Telecommunications Section,,,,,Telecommunications Engineer,position,2LX,106685.0,budget,1.0,,40
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Network And Telecommunications Section,,,,,Telecommunications Engineer,position,2LX,106685.0,adopted,1.0,,40
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Network And Telecommunications Section,,,,,Telecommun. Analyst-Project Leader,position,2OX,118622.0,budget,1.0,,40
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Network And Telecommunications Section,,,,,Telecommun. Analyst-Project Leader,position,2OX,118622.0,adopted,1.0,,40
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Network And Telecommunications Section,,,,,Communications Facilities Coord.,position,3UN,331591.0,budget,4.0,,40
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Network And Telecommunications Section,,,,,Communications Facilities Coord.,position,3UN,331591.0,adopted,4.0,,40
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Network And Telecommunications Section,,,,,Telecommunications Analyst - Sr.,position,2LX,206794.0,budget,2.0,,40
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Network And Telecommunications Section,,,,,Telecommunications Analyst - Sr.,position,2LX,206794.0,adopted,2.0,,40
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Applications And Development Section,,,,,Systems Integration Manager (Y),position,1OX,137979.0,budget,1.0,Y,40
city-2026-adopted-detailed,city,2026,adopted,Department Of Administration,Applications And Development Section,,,,,Systems Integration Manager (Y),position,1OX,128880.0,adopted,1.0,Y,40
city-2026-adopted-detailed,city,2025,adopted,Department Of Administration,Applications And Development Section,,,,,Systems Analyst - Sr.,position,2MX,552132.0,budget,5.0,,40
